-23.671019;-26.048672;-26.721926;-20.717386;-26.748087;-24.856243;-25.722866;-23.463985;-24.851454;-20.861446;-23.929485;-23.741045;-22.391693;-27.925373;-24.894707;-23.02567;-22.925983;-24.677128;-26.952269;-21.100159;-25.470018;-23.129665;-27.980816;-26.284876;-25.113668;-24.301125;-26.939507;-25.057043;-26.188646;-23.063406;-24.190935;-22.703493;-28.437206;-26.858864;-26.207949;-27.938322;-28.47139;-27.717363;-28.245564;-24.463228;-25.724918;-24.690884;-27.017345;-26.105316;-25.639748;-28.439178;-26.724785;-29.223946;-21.790468;-25.242352;-23.447275;-13.746579;-22.340836;-17.61007;-18.047066;-15.357918;-21.47987;-16.432976;-19.256905;-17.506912;-21.964787;-19.7695;-20.130766;-20.45065;-17.65263;-17.298847;-17.545027;-26.181046;-15.121138;-21.868664;-17.27227;-17.84777;-25.544891;-17.901192;-21.626467;-17.15242;-16.85986;-9.587723;
-20.605427;-23.368975;-21.685463;-18.246864;-21.882092;-21.547915;-22.244728;-19.807865;-21.73831;-16.419672;-21.510141;-20.795635;-19.612885;-24.097904;-22.450785;-20.815384;-20.09106;-21.302143;-22.654644;-18.7095;-22.87567;-22.06628;-24.213324;-21.173382;-21.565823;-22.911541;-24.652342;-21.702219;-24.78603;-21.345922;-23.322151;-21.195377;-24.155376;-24.802896;-24.211895;-24.512566;-25.381863;-24.88756;-24.64547;-21.946873;-24.594217;-21.764791;-24.424747;-24.49003;-21.154713;-24.998829;-23.330122;-25.069616;-18.45559;-22.469616;-20.531897;-10.215795;-20.273422;-12.328461;-16.869827;-10.522994;-19.958134;-14.884362;-15.672105;-14.114504;-21.01685;-16.939411;-18.403292;-17.177933;-13.1465025;-13.342417;-15.938313;-24.008104;-10.701394;-16.378458;-12.5116825;-13.659592;-22.326653;-13.591522;-17.580772;-15.284606;-14.573389;-8.624014;
-23.068008;-24.740604;-27.514675;-21.192196;-26.88605;-25.404045;-26.707249;-20.59291;-25.860306;-16.036972;-22.998646;-21.913223;-22.96345;-27.272196;-27.013988;-23.95138;-21.544018;-23.851854;-23.639938;-20.103558;-24.5719;-23.923523;-25.049751;-23.026258;-23.86503;-26.333458;-29.409678;-22.95847;-27.322666;-25.80188;-28.495726;-24.357183;-26.145264;-27.646133;-27.150158;-26.596273;-28.460335;-26.812155;-25.42293;-24.643833;-28.366207;-21.91529;-27.477877;-28.705702;-26.214197;-26.5966;-25.002392;-23.312311;-19.978416;-23.14663;-21.27047;-10.484592;-22.905317;-14.2824135;-17.536583;-9.713611;-22.747597;-17.045395;-15.800497;-13.300695;-25.262465;-17.596695;-20.479801;-12.95603;-10.08956;-15.250208;-16.62754;-23.96126;-8.2987175;-15.794524;-11.153997;-14.915367;-22.930252;-13.746424;-20.630455;-14.853498;-18.170174;-8.314356;
-16.80142;-16.234459;-11.558311;-13.184084;-14.756726;-14.012535;-11.296222;-16.090748;-12.297057;-9.196792;-11.888267;-17.057571;-15.169042;-14.917765;-15.136045;-11.0995655;-14.41851;-12.497808;-14.352407;-14.228054;-14.634413;-14.052557;-15.68004;-14.027143;-15.629204;-12.866335;-15.228396;-13.373793;-14.393152;-14.543933;-15.685999;-15.141952;-16.068417;-13.712608;-13.761915;-17.554577;-17.225033;-18.68058;-16.217733;-14.742801;-15.106174;-17.027103;-14.580643;-16.429422;-14.938011;-18.368996;-18.307556;-13.842506;-15.592961;-15.332586;-16.83869;-10.985783;-14.337486;-14.996162;-10.600369;-10.36356;-14.100578;-11.389479;-10.575962;-12.290138;-14.171959;-9.405058;-15.745411;-10.933847;-8.493786;-15.460752;-12.60494;-16.5405;-8.2890005;-13.041325;-5.6339755;-15.261723;-20.595917;-11.954872;-18.076767;-8.97433;-10.932983;-7.9094677;
-19.780064;-19.78723;-15.13307;-18.185183;-17.836308;-15.991555;-16.036587;-19.430468;-14.296733;-14.611931;-17.419699;-20.416851;-18.423304;-17.205124;-18.331974;-18.389275;-19.155882;-18.41668;-18.184473;-19.58785;-19.811356;-19.353172;-19.058567;-17.507786;-17.58966;-16.362875;-17.992159;-16.434666;-18.118856;-17.39595;-18.67963;-17.405184;-18.690958;-15.660484;-15.659171;-19.701834;-20.292238;-21.156006;-19.79546;-17.876451;-18.182377;-19.46888;-18.316303;-17.666338;-19.235722;-19.922413;-19.720028;-16.526165;-17.921932;-19.573223;-19.255234;-10.248749;-19.110226;-13.744354;-11.840488;-8.767806;-15.241694;-7.9978585;-14.30924;-15.708975;-17.18952;-14.3842;-14.040475;-11.973072;-11.105689;-14.032304;-15.151661;-18.708895;-8.498934;-10.610639;-9.122145;-12.9354925;-17.015236;-14.951257;-19.42967;-11.049218;-16.160059;-6.586367;
-23.441582;-25.566154;-27.357424;-26.217136;-26.059566;-24.891434;-27.36929;-23.746647;-25.581676;-20.499126;-22.209501;-24.564304;-23.806831;-27.354605;-29.454939;-27.740124;-25.172785;-25.179567;-26.246063;-24.764494;-24.747122;-26.253424;-25.826155;-24.162851;-23.525482;-25.776772;-31.767473;-28.097698;-30.73639;-27.602518;-32.013588;-26.965149;-30.080158;-26.900066;-28.83928;-30.291977;-30.411577;-27.643106;-32.03334;-25.862957;-30.046839;-22.957384;-32.142372;-30.581774;-29.511032;-27.61652;-29.46094;-27.282127;-23.385212;-26.327702;-22.959087;-12.061309;-23.124441;-18.50272;-17.571936;-7.5043564;-19.740257;-12.404673;-19.562021;-17.949095;-28.920717;-22.502153;-16.853603;-18.920229;-14.961149;-13.7386675;-21.51269;-26.432854;-13.053535;-16.29835;-15.003593;-14.261874;-29.309954;-21.554846;-25.773853;-13.570168;-27.66495;-7.5566196;
-12.456441;-11.649076;-10.149772;-14.001432;-13.928276;-11.531931;-8.025514;-13.253301;-12.329769;-11.389332;-6.9030104;-13.562076;-14.62004;-13.0259;-14.050846;-13.0134325;-13.387323;-13.156897;-15.267656;-13.2664995;-12.803207;-13.841596;-10.486685;-10.210635;-9.182367;-11.0263;-14.028893;-15.458259;-16.051317;-14.409292;-13.969568;-10.080835;-13.078243;-12.790316;-12.536205;-14.627823;-14.5252075;-14.202143;-15.503609;-15.305485;-12.061481;-12.482552;-15.000374;-14.694738;-14.780701;-14.327114;-16.226128;-13.350212;-12.604501;-11.361373;-13.1795845;-8.577986;-12.317576;-11.994929;-6.7652607;-5.4800496;-10.727747;-2.1231208;-8.030344;-11.677873;-11.891945;-10.693565;-7.1799135;-12.175203;-7.7340136;-8.726376;-8.871477;-10.700663;-3.1373882;-7.7087464;-5.9677277;-7.9975514;-17.02297;-10.640189;-12.407188;-1.9614868;-14.574169;-3.8418684;
-13.212608;-15.996191;-13.8086605;-14.845838;-13.350996;-14.255924;-12.225829;-14.045279;-14.283582;-15.73882;-12.390425;-13.661507;-15.030883;-13.911457;-14.588301;-14.28039;-16.431604;-13.063431;-14.2165575;-13.858907;-14.543515;-14.546407;-15.868962;-15.23139;-13.210438;-13.483892;-13.335452;-13.307959;-14.211086;-14.218453;-13.648317;-12.294912;-13.987837;-13.888742;-13.365288;-14.405286;-13.802908;-15.575014;-15.538919;-14.173965;-12.288648;-13.643253;-14.051067;-15.113174;-14.622646;-14.588193;-15.000102;-14.996363;-13.983311;-12.909032;-13.879261;-9.610891;-12.147736;-13.918365;-5.95329;-8.995905;-9.641298;-6.63809;-7.817137;-13.605665;-13.577285;-12.797612;-7.5268054;-13.276296;-10.953491;-10.2228;-11.043997;-14.985975;-8.752604;-9.689222;-7.2830877;-9.78916;-18.13982;-14.827313;-17.16579;-4.2704906;-15.8651905;-1.723026;
-17.243847;-19.784042;-18.28398;-19.172089;-14.47679;-18.560776;-18.266224;-18.301954;-17.124313;-17.444878;-15.507879;-17.91912;-19.437027;-16.676971;-19.407206;-19.45171;-19.491863;-18.47545;-17.709007;-19.597668;-20.34324;-19.08382;-19.797249;-18.90152;-18.373337;-18.42583;-17.873028;-17.437378;-18.45306;-19.1205;-16.645807;-18.168884;-17.256975;-17.636501;-18.673634;-17.227211;-17.063824;-17.754885;-17.225948;-19.500553;-17.503588;-17.132774;-18.289825;-19.747028;-18.78498;-17.733608;-17.531265;-15.641659;-18.239502;-16.660854;-18.044231;-13.607279;-14.967422;-16.6218;-12.142451;-12.399996;-13.856057;-12.868244;-9.345491;-14.528494;-18.853205;-15.151549;-10.415766;-14.882186;-12.995346;-12.833282;-16.375687;-21.493767;-12.607723;-11.473206;-10.577503;-11.539316;-19.941555;-16.184835;-20.126871;-9.562812;-21.884527;1.3308501;
-23.70377;-23.581173;-23.25499;-24.328423;-22.14378;-23.525219;-22.729954;-24.363594;-21.607422;-18.087124;-19.320145;-24.550938;-25.17405;-21.484415;-23.370821;-24.202816;-24.336266;-25.100979;-24.852257;-24.78289;-25.262142;-24.010633;-23.814365;-24.256653;-22.756966;-20.613575;-22.107754;-22.397646;-20.747261;-23.354021;-21.017607;-22.863325;-19.886395;-21.58723;-22.894653;-21.043587;-21.167467;-21.228119;-20.899939;-23.392063;-21.90107;-23.313345;-21.967627;-23.882664;-21.499735;-22.132988;-23.30386;-19.740238;-24.654964;-22.04878;-23.390774;-17.73009;-19.075737;-17.499193;-17.274994;-16.935558;-17.521654;-18.125986;-12.080487;-16.165913;-24.160618;-20.534538;-16.690598;-17.837603;-17.479471;-17.755053;-20.069088;-24.866055;-18.17865;-15.8539505;-12.445366;-15.0752;-22.567257;-20.130577;-24.789097;-14.447795;-25.372236;-0.9100568;
-26.008158;-25.048979;-23.990837;-25.801392;-23.0137;-24.116558;-23.665974;-25.745504;-22.001266;-19.085018;-20.423542;-25.730608;-24.678648;-21.845428;-22.2468;-24.41888;-23.65931;-25.360832;-24.588182;-26.00726;-26.295658;-24.010323;-24.883022;-25.60567;-23.884262;-20.918415;-21.581642;-21.675587;-19.946787;-23.151857;-20.585155;-21.843292;-19.77512;-21.20351;-22.777008;-20.99992;-22.241013;-21.740768;-20.265118;-23.136526;-20.933691;-24.8378;-19.972206;-24.514198;-21.788845;-22.125923;-22.266811;-20.416811;-26.428871;-22.312038;-24.563496;-17.615381;-18.155495;-15.622677;-18.766556;-16.814861;-18.159006;-18.803942;-13.134233;-15.518257;-24.117012;-20.57773;-17.66819;-17.70209;-17.63471;-17.600525;-18.41555;-23.318613;-17.539986;-16.354992;-14.74308;-15.921755;-21.85722;-20.51842;-24.210377;-15.098901;-27.316288;-1.154845;
-26.657274;-25.982306;-23.693909;-25.490904;-25.340841;-23.936066;-23.06699;-26.924114;-21.157745;-19.87524;-20.942831;-25.665169;-25.251036;-21.659668;-21.666527;-25.087263;-23.572445;-25.183823;-24.317806;-26.718525;-25.851736;-24.90835;-24.662836;-25.078667;-23.333298;-20.586853;-20.79672;-22.346794;-19.891363;-23.8681;-20.715466;-21.10814;-19.227179;-21.367172;-22.427402;-20.839788;-22.223629;-21.042946;-20.308393;-22.963226;-21.027397;-25.52954;-19.945807;-24.466278;-22.62466;-22.769703;-22.40353;-20.573156;-27.105944;-23.670206;-25.43287;-17.93445;-18.442726;-17.106195;-19.262358;-16.632391;-20.330694;-20.318874;-14.792388;-16.568026;-24.32756;-21.842407;-18.512218;-19.128183;-19.807764;-17.40231;-19.867643;-23.658772;-17.485252;-17.24615;-16.309456;-17.160326;-23.674906;-20.851212;-24.622635;-17.885563;-27.857275;-0.55905247;
-27.164713;-26.175652;-23.348747;-25.794922;-27.107166;-23.48766;-22.297152;-27.549065;-20.81276;-20.961496;-20.801395;-25.872215;-25.117638;-21.38032;-20.75938;-24.899094;-23.752382;-24.724205;-24.027237;-26.914864;-25.233692;-25.596836;-24.614063;-24.484663;-23.131811;-20.307146;-20.05788;-22.714846;-19.75193;-24.401674;-21.305992;-21.191761;-19.699774;-21.18838;-22.079155;-20.892488;-22.200468;-21.216301;-21.151173;-22.395435;-21.227623;-25.852715;-20.060848;-24.897427;-23.425972;-22.489525;-22.20837;-21.205402;-26.971874;-24.880156;-25.789984;-17.921295;-18.795458;-17.903313;-20.457453;-16.87355;-21.87699;-21.7379;-16.1804;-16.658115;-24.750813;-23.836628;-19.06702;-20.361652;-20.402304;-17.492079;-21.183979;-24.45943;-16.550121;-17.937653;-17.254631;-16.724165;-25.712202;-21.0234;-25.015223;-19.935532;-27.953606;-0.35028505;
-28.243858;-27.583054;-24.455757;-27.39843;-28.80849;-25.286095;-23.137161;-29.243198;-21.857666;-23.895775;-21.755365;-26.554474;-26.58643;-22.498247;-21.548664;-26.477133;-25.049305;-26.504274;-25.101667;-28.072523;-27.023321;-27.353725;-26.095566;-26.185453;-24.321177;-21.023668;-20.808174;-24.091967;-20.731907;-26.028204;-22.739199;-23.052374;-21.191488;-22.117636;-23.353985;-22.322247;-23.110987;-22.797377;-23.102182;-24.273422;-21.972942;-27.45959;-20.986477;-27.042606;-24.126167;-23.574825;-23.61166;-22.509018;-28.170149;-27.08077;-27.188463;-19.158472;-19.581108;-19.707;-22.506847;-18.600595;-23.547852;-23.736656;-17.358156;-18.57147;-27.13905;-25.626965;-19.83893;-21.112637;-20.648613;-19.027035;-22.620941;-26.942636;-16.86441;-19.022697;-18.74352;-17.280474;-27.388306;-22.678944;-26.806726;-22.214817;-29.436602;-0.78998566;
-28.719566;-29.133583;-24.824133;-28.624329;-29.159706;-27.009241;-23.871506;-30.77092;-21.982353;-26.268738;-23.05733;-27.38881;-27.78017;-23.2478;-22.501156;-27.61729;-25.931263;-28.327389;-26.08535;-29.073744;-28.453156;-28.695568;-27.392723;-28.0965;-25.585293;-21.245274;-21.009832;-25.017124;-21.35057;-27.016212;-23.01969;-24.247343;-21.942987;-22.56916;-24.174768;-23.197895;-23.005054;-23.704086;-24.7759;-26.053787;-22.270075;-29.057129;-21.69209;-28.596394;-24.066864;-24.517494;-24.646599;-22.66557;-29.48191;-28.81483;-28.413124;-20.547472;-19.909811;-21.984283;-23.787027;-20.302477;-24.336658;-24.94636;-17.809793;-20.116667;-29.26226;-26.921535;-20.316418;-22.123516;-20.95965;-20.463226;-23.785381;-28.921501;-17.9282;-20.440178;-19.950405;-18.515268;-29.214085;-23.840801;-27.801777;-23.87375;-30.56535;-0.8903978;
-28.654196;-29.608418;-24.537218;-28.898867;-28.074657;-27.27916;-23.944656;-31.434898;-21.840523;-26.536064;-24.061914;-27.985603;-28.097801;-23.089043;-22.876938;-27.849958;-26.249983;-29.439236;-26.782877;-29.723076;-29.090672;-29.543522;-27.100613;-28.749535;-26.004559;-21.037453;-21.013432;-25.181366;-21.803318;-26.847588;-22.531452;-24.184973;-21.68893;-22.54337;-24.64841;-23.078732;-22.145336;-23.531342;-25.187586;-26.768385;-22.306519;-29.84276;-21.878746;-29.127312;-23.624073;-24.539963;-25.089203;-21.435106;-30.013384;-29.364618;-29.09576;-21.840525;-19.754293;-22.814896;-23.739033;-21.071415;-23.624418;-24.786873;-17.477335;-21.149366;-30.319073;-26.828598;-19.897253;-22.140917;-21.0272;-21.672909;-24.35733;-29.969666;-18.943008;-21.04575;-19.786488;-19.183596;-29.8904;-24.499958;-27.565025;-24.165884;-30.323353;-0.9143009;
-27.89881;-29.07426;-23.406052;-27.880875;-26.176252;-26.144493;-22.82944;-30.999939;-20.73272;-25.177193;-24.199543;-27.777203;-27.49526;-21.758396;-22.09507;-26.557102;-25.622932;-29.209728;-26.632393;-29.146282;-28.64009;-29.24823;-25.824741;-27.994015;-25.588903;-19.685688;-20.418438;-25.03956;-22.073627;-25.796263;-21.408821;-23.507778;-20.349964;-21.439304;-24.218262;-22.1875;-20.842178;-22.144049;-24.06221;-26.807198;-21.783878;-29.634544;-21.226797;-28.416378;-22.95591;-23.533062;-24.683693;-19.723091;-29.561592;-28.609509;-28.94478;-22.209003;-19.745007;-23.026329;-23.649342;-20.835722;-21.84829;-23.953144;-16.745518;-21.690088;-29.998417;-25.85609;-19.344372;-21.541876;-20.92856;-22.59424;-24.464687;-30.117855;-19.791372;-21.045527;-19.617226;-19.21904;-29.457287;-24.78512;-26.523539;-23.581354;-29.044346;-0.8056779;
-27.56639;-28.951092;-22.390371;-27.460789;-25.3019;-25.615562;-21.989197;-30.868858;-20.005373;-24.488113;-24.51616;-27.681168;-27.818104;-20.93857;-21.740345;-25.90128;-25.450016;-29.336887;-26.578386;-29.046583;-28.64066;-29.39269;-24.749393;-27.367899;-25.480413;-19.052948;-20.641342;-25.982466;-23.413258;-25.350586;-21.386595;-23.692692;-19.533382;-20.604654;-24.09758;-22.322205;-20.814548;-21.207493;-23.578718;-27.646652;-21.995102;-29.833994;-21.414463;-28.342834;-23.54605;-23.190472;-24.88683;-19.0168;-29.502466;-28.353638;-29.080898;-22.620188;-21.006042;-24.183605;-24.154205;-20.672838;-20.86716;-23.790344;-17.015362;-22.447678;-30.083809;-26.140768;-19.634233;-21.29029;-20.79674;-23.933506;-25.126776;-30.875786;-20.760529;-21.35428;-20.40645;-19.78195;-29.814274;-25.669594;-26.541603;-23.530487;-28.789927;-0.8033068;
-28.315851;-30.287596;-24.338223;-28.56609;-26.527977;-27.161373;-22.901688;-31.599903;-22.771551;-26.152;-26.029339;-28.546568;-29.564905;-22.964195;-22.897093;-26.728859;-26.86303;-30.40968;-27.552418;-30.020592;-29.724194;-30.565899;-25.311398;-27.903267;-26.595617;-21.295214;-23.118269;-29.161655;-27.027449;-26.634487;-23.935677;-25.589958;-21.689926;-22.39961;-25.474277;-24.694092;-23.783298;-23.451925;-26.11916;-30.227983;-24.855755;-30.889664;-23.861435;-30.39821;-26.552177;-25.398544;-27.453354;-21.835722;-30.368792;-29.45833;-30.012012;-23.525383;-23.528057;-26.156961;-25.25718;-21.208553;-21.308924;-24.256126;-18.622059;-23.790726;-30.476837;-27.697397;-21.37381;-21.575214;-21.47094;-25.648455;-26.01956;-31.917107;-22.031404;-21.78847;-21.97579;-21.27004;-31.265999;-27.715332;-27.124453;-24.310848;-29.278788;-0.8030572;
